case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,exposure_usd,actions_taken,report_filed,analyst_notes,source_json
CC-5404,C11595,C11595-K1,2016-10-28 21:52:11,2016-10-30 07:52:11,confirmed_fraud,card_not_present_new_device,63.25,CREATE_CASE|BLOCK_CARD,false,"Case CC-5404: cardholder C11595 reported unrecognized activity on card C11595-K1. 2 transaction(s) between 2016-10-28 and 2016-10-28 totaling $63.25 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5404"",""customer_id"":""C11595"",""card_id"":""C11595-K1"",""opened_at"":""2016-10-28 21:52:11"",""closed_at"":""2016-10-30 07:52:11"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3405144"",""txn_ids"":""3405144|3405171"",""n_txns"":""2"",""exposure_usd"":""63.25"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5404: cardholder C11595 reported unrecognized activity on card C11595-K1. 2 transaction(s) between 2016-10-28 and 2016-10-28 totaling $63.25 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.""}"
CC-5405,C12111,C12111-K1,2016-10-28 21:56:31,2016-11-01 23:56:31,confirmed_fraud,card_not_present_new_device,674.86,CREATE_CASE|BLOCK_CARD,false,"Case CC-5405: cardholder C12111 reported unrecognized activity on card C12111-K1. 3 transaction(s) between 2016-10-26 and 2016-10-27 totaling $674.86 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5405"",""customer_id"":""C12111"",""card_id"":""C12111-K1"",""opened_at"":""2016-10-28 21:56:31"",""closed_at"":""2016-11-01 23:56:31"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3400366"",""txn_ids"":""3400366|3401463|3404339"",""n_txns"":""3"",""exposure_usd"":""674.86"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5405: cardholder C12111 reported unrecognized activity on card C12111-K1. 3 transaction(s) between 2016-10-26 and 2016-10-27 totaling $674.86 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.""}"
CC-5406,C03778,C03778-K1,2016-10-28 22:01:57,2016-11-02 17:01:57,confirmed_fraud,card_not_present_fraud,15.75,CREATE_CASE|BLOCK_CARD,false,Case CC-5406: cardholder C03778 reported unrecognized activity on card C03778-K1. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $15.75 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 65.0. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5406"",""customer_id"":""C03778"",""card_id"":""C03778-K1"",""opened_at"":""2016-10-28 22:01:57"",""closed_at"":""2016-11-02 17:01:57"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3402838"",""txn_ids"":""3402838"",""n_txns"":""1"",""exposure_usd"":""15.75"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5406: cardholder C03778 reported unrecognized activity on card C03778-K1. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $15.75 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 65.0. Card blocked and reissued. Customer reimbursed.""}"
CC-5407,C12470,C12470-K1,2016-10-28 22:02:15,2016-11-01 18:02:15,confirmed_fraud,account_takeover,53.96,CREATE_CASE|BLOCK_CARD,false,Case CC-5407: cardholder C12470 reported unrecognized activity on card C12470-K1. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $53.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5407"",""customer_id"":""C12470"",""card_id"":""C12470-K1"",""opened_at"":""2016-10-28 22:02:15"",""closed_at"":""2016-11-01 18:02:15"",""outcome"":""confirmed_fraud"",""pattern"":""account_takeover"",""first_fraud_txn_id"":""3403069"",""txn_ids"":""3403069"",""n_txns"":""1"",""exposure_usd"":""53.96"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5407: cardholder C12470 reported unrecognized activity on card C12470-K1. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $53.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.""}"
CC-5408,C03218,C03218-K2,2016-10-28 22:19:30,2016-10-30 22:19:30,confirmed_fraud,card_not_present_fraud,149.93,CREATE_CASE|BLOCK_CARD,false,Case CC-5408: cardholder C03218 reported unrecognized activity on card C03218-K2. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $149.93 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5408"",""customer_id"":""C03218"",""card_id"":""C03218-K2"",""opened_at"":""2016-10-28 22:19:30"",""closed_at"":""2016-10-30 22:19:30"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3404017"",""txn_ids"":""3404017"",""n_txns"":""1"",""exposure_usd"":""149.93"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5408: cardholder C03218 reported unrecognized activity on card C03218-K2. 1 transaction(s) between 2016-10-27 and 2016-10-27 totaling $149.93 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.""}"
CC-5409,C09424,C09424-K1,2016-10-28 22:47:58,2016-10-31 00:47:58,confirmed_fraud,card_not_present_new_device,25.02,CREATE_CASE|BLOCK_CARD,false,"Case CC-5409: cardholder C09424 reported unrecognized activity on card C09424-K1. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $25.02 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a rv:52.0 on firefox 52.0. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5409"",""customer_id"":""C09424"",""card_id"":""C09424-K1"",""opened_at"":""2016-10-28 22:47:58"",""closed_at"":""2016-10-31 00:47:58"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3404511"",""txn_ids"":""3404511"",""n_txns"":""1"",""exposure_usd"":""25.02"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5409: cardholder C09424 reported unrecognized activity on card C09424-K1. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $25.02 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a rv:52.0 on firefox 52.0. Card blocked and reissued. Customer reimbursed.""}"
CC-5410,C04108,C04108-K2,2016-10-28 23:11:58,2016-10-30 05:11:58,confirmed_fraud,card_not_present_new_device,1300.04,CREATE_CASE|BLOCK_CARD|FILE_REPORT,true,"Case CC-5410: cardholder C04108 reported unrecognized activity on card C04108-K2. 4 transaction(s) between 2016-10-25 and 2016-10-28 totaling $1,300.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5410"",""customer_id"":""C04108"",""card_id"":""C04108-K2"",""opened_at"":""2016-10-28 23:11:58"",""closed_at"":""2016-10-30 05:11:58"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3397255"",""txn_ids"":""3397255|3399110|3405036|3405067"",""n_txns"":""4"",""exposure_usd"":""1300.04"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD|FILE_REPORT"",""report_filed"":""Yes"",""analyst_notes"":""Case CC-5410: cardholder C04108 reported unrecognized activity on card C04108-K2. 4 transaction(s) between 2016-10-25 and 2016-10-28 totaling $1,300.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.""}"
CC-5411,C10712,C10712-K1,2016-10-28 23:26:31,2016-10-30 19:26:31,cleared,,0.00,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,false,Case CC-5411: model scored a $74.99 transaction at 0.94. Cardholder confirmed travel to the billing region in question. Alert cleared.,"{""case_id"":""CC-5411"",""customer_id"":""C10712"",""card_id"":""C10712-K1"",""opened_at"":""2016-10-28 23:26:31"",""closed_at"":""2016-10-30 19:26:31"",""outcome"":""cleared"",""pattern"":""none"",""first_fraud_txn_id"":"""",""txn_ids"":""3406545"",""n_txns"":""1"",""exposure_usd"":""0.00"",""connected_card_ids"":"""",""actions_taken"":""VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5411: model scored a $74.99 transaction at 0.94. Cardholder confirmed travel to the billing region in question. Alert cleared.""}"
CC-5412,C01040,C01040-K2,2016-10-28 23:36:09,2016-11-03 18:36:09,confirmed_fraud,out_of_region_use,444.94,CREATE_CASE|BLOCK_CARD,false,"Case CC-5412: cardholder C01040 reported unrecognized activity on card C01040-K2. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $444.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5412"",""customer_id"":""C01040"",""card_id"":""C01040-K2"",""opened_at"":""2016-10-28 23:36:09"",""closed_at"":""2016-11-03 18:36:09"",""outcome"":""confirmed_fraud"",""pattern"":""out_of_region_use"",""first_fraud_txn_id"":""3406347"",""txn_ids"":""3406347"",""n_txns"":""1"",""exposure_usd"":""444.94"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5412: cardholder C01040 reported unrecognized activity on card C01040-K2. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $444.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.""}"
CC-5413,C13328,C13328-K1,2016-10-29 00:02:14,2016-10-31 19:02:14,cleared,,0.00,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,false,Case CC-5413: model scored a $199.98 transaction at 0.85. Cardholder confirmed travel to the billing region in question. Alert cleared.,"{""case_id"":""CC-5413"",""customer_id"":""C13328"",""card_id"":""C13328-K1"",""opened_at"":""2016-10-29 00:02:14"",""closed_at"":""2016-10-31 19:02:14"",""outcome"":""cleared"",""pattern"":""none"",""first_fraud_txn_id"":"""",""txn_ids"":""3406458"",""n_txns"":""1"",""exposure_usd"":""0.00"",""connected_card_ids"":"""",""actions_taken"":""VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5413: model scored a $199.98 transaction at 0.85. Cardholder confirmed travel to the billing region in question. Alert cleared.""}"
CC-5414,C06988,C06988-K1,2016-10-29 00:33:02,2016-10-31 20:33:02,confirmed_fraud,card_not_present_fraud,109.92,CREATE_CASE|BLOCK_CARD,false,Case CC-5414: cardholder C06988 reported unrecognized activity on card C06988-K1. 2 transaction(s) between 2016-10-28 and 2016-10-28 totaling $109.92 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Moto E (4) Plus Build/NMA26.42-69 on chrome generic. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5414"",""customer_id"":""C06988"",""card_id"":""C06988-K1"",""opened_at"":""2016-10-29 00:33:02"",""closed_at"":""2016-10-31 20:33:02"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3406468"",""txn_ids"":""3406468|3406755"",""n_txns"":""2"",""exposure_usd"":""109.92"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5414: cardholder C06988 reported unrecognized activity on card C06988-K1. 2 transaction(s) between 2016-10-28 and 2016-10-28 totaling $109.92 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Moto E (4) Plus Build/NMA26.42-69 on chrome generic. Card blocked and reissued. Customer reimbursed.""}"
CC-5415,C06464,C06464-K1,2016-10-29 00:55:58,2016-10-30 02:55:58,confirmed_fraud,card_not_present_fraud,69.51,CREATE_CASE|BLOCK_CARD,false,Case CC-5415: cardholder C06464 reported unrecognized activity on card C06464-K1. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $69.51 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5415"",""customer_id"":""C06464"",""card_id"":""C06464-K1"",""opened_at"":""2016-10-29 00:55:58"",""closed_at"":""2016-10-30 02:55:58"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3404850"",""txn_ids"":""3404850"",""n_txns"":""1"",""exposure_usd"":""69.51"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5415: cardholder C06464 reported unrecognized activity on card C06464-K1. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $69.51 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.""}"
CC-5416,C12028,C12028-K2,2016-10-29 01:37:54,2016-11-01 19:37:54,confirmed_fraud,card_not_present_new_device,17.21,CREATE_CASE|BLOCK_CARD,false,"Case CC-5416: cardholder C12028 reported unrecognized activity on card C12028-K2. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $17.21 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-5416"",""customer_id"":""C12028"",""card_id"":""C12028-K2"",""opened_at"":""2016-10-29 01:37:54"",""closed_at"":""2016-11-01 19:37:54"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3406585"",""txn_ids"":""3406585"",""n_txns"":""1"",""exposure_usd"":""17.21"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5416: cardholder C12028 reported unrecognized activity on card C12028-K2. 1 transaction(s) between 2016-10-28 and 2016-10-28 totaling $17.21 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.""}"
CC-5417,C01525,C01525-K2,2016-10-29 02:07:19,2016-10-30 04:07:19,confirmed_fraud,card_not_present_fraud,126.18,CREATE_CASE|BLOCK_CARD,false,Case CC-5417: cardholder C01525 reported unrecognized activity on card C01525-K2. 3 transaction(s) between 2016-10-26 and 2016-10-28 totaling $126.18 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Moto E (4) Plus Build/NMA26.42-69 on chrome generic. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-5417"",""customer_id"":""C01525"",""card_id"":""C01525-K2"",""opened_at"":""2016-10-29 02:07:19"",""closed_at"":""2016-10-30 04:07:19"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3400191"",""txn_ids"":""3400191|3403229|3404975"",""n_txns"":""3"",""exposure_usd"":""126.18"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-5417: cardholder C01525 reported unrecognized activity on card C01525-K2. 3 transaction(s) between 2016-10-26 and 2016-10-28 totaling $126.18 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Moto E (4) Plus Build/NMA26.42-69 on chrome generic. Card blocked and reissued. Customer reimbursed.""}"
